Date,State,Confirmed,Tested,Probability
2021-03-17,West Bengal,579156,8875277.0,0.065254977393945
2021-03-18,Andaman and Nicobar Islands,5036,299048.0,0.01684010593617078
2021-03-18,Andhra Pradesh,892740,14642664.0,0.060968413944347835
2021-03-18,Arunachal Pradesh,16842,411170.0,0.040961159617676386
2021-03-18,Assam,217905,7076079.0,0.030794596838164188
2021-03-18,Bihar,263265,23002888.0,0.011444867270579242
2021-03-18,Chandigarh,23803,286187.0,0.08317289045274594
2021-03-18,Chhattisgarh,320783,5334347.0,0.060135383018765
2021-03-18,Delhi,645632,13589523.0,0.04750954098977573
2021-03-18,Dadra and Nagar Haveli and Daman and Diu,3436,72410.0,0.0474520093909681
2021-03-18,Goa,56271,520510.0,0.10810743309446505
2021-03-18,Gujarat,282449,12536086.0,0.022530876064506895
2021-03-18,Himachal Pradesh,60207,1184160.0,0.05084363599513579
2021-03-18,Haryana,277268,5982315.0,0.04634794389797261
2021-03-18,Jharkhand,120951,5730029.0,0.02110827013266425
2021-03-18,Jammu and Kashmir,128097,5663272.0,0.022618902994593938
2021-03-18,Karnataka,965102,20101442.0,0.04801158046273496
2021-03-18,Kerala,1098292,12505085.0,0.08782763171941654
2021-03-18,Ladakh,9876,110068.0,0.08972635098302867
2021-03-18,Maharashtra,2396340,17956830.0,0.13345005772176938
2021-03-18,Meghalaya,14005,388592.0,0.03604037139210277
2021-03-18,Manipur,29325,566178.0,0.05179466528194313
2021-03-18,Madhya Pradesh,271957,6071681.0,0.044791055393061656
2021-03-18,Mizoram,4445,244539.0,0.018177059691910084
2021-03-18,Nagaland,12225,134580.0,0.09083816317432011
2021-03-18,Odisha,338489,8712117.0,0.03885266921920355
2021-03-18,Punjab,205418,5493673.0,0.037391741372302285
2021-03-18,Puducherry,40201,650992.0,0.06175344704696832
2021-03-18,Rajasthan,324101,6574421.0,0.04929726891539194
2021-03-18,Sikkim,6196,81229.0,0.07627817651331421
2021-03-18,Telangana,302047,9419677.0,0.032065536854395324
2021-03-18,Tamil Nadu,863363,18557485.0,0.046523707280377705
2021-03-18,Tripura,33441,631045.0,0.05299305120870936
2021-03-18,Uttar Pradesh,606229,33192152.0,0.01826422703776483
2021-03-18,Uttarakhand,98129,2599595.0,0.037747803023163225
2021-03-18,West Bengal,579479,8894786.0,0.06514816657758826
2021-03-19,Andaman and Nicobar Islands,5038,300892.0,0.016743549180436836
2021-03-19,Andhra Pradesh,892986,14674210.0,0.06085411071532982
2021-03-19,Arunachal Pradesh,16842,411459.0,0.04093238937536911
2021-03-19,Assam,217924,7089297.0,0.030739860383899843
2021-03-19,Bihar,263355,23058747.0,0.011421045558112937
2021-03-19,Chandigarh,24017,287941.0,0.08340944846340048
2021-03-19,Chhattisgarh,321880,5371774.0,0.0599206146796198
2021-03-19,Delhi,646348,13666875.0,0.04729303516714684
2021-03-19,Dadra and Nagar Haveli and Daman and Diu,3446,72410.0,0.04759011186300235
2021-03-19,Goa,56371,522458.0,0.10789575429986717
2021-03-19,Gujarat,283864,12598997.0,0.022530682402734124
2021-03-19,Himachal Pradesh,60389,1189809.0,0.050755205247228756
2021-03-19,Haryana,278140,6005265.0,0.046316024355294895
2021-03-19,Jharkhand,121056,5740740.0,0.02108717691447444
2021-03-19,Jammu and Kashmir,128249,5690460.0,0.02253754529510795
2021-03-19,Karnataka,966689,20193326.0,0.04787170771174595
2021-03-19,Kerala,1100276,12558269.0,0.08761366713836119
2021-03-19,Ladakh,9881,110068.0,0.08977177744666934
2021-03-19,Maharashtra,2422021,18083977.0,0.13393187792707323
2021-03-19,Meghalaya,14008,389679.0,0.03594753630552326
2021-03-19,Manipur,29326,567126.0,0.05170984931038253
2021-03-19,Madhya Pradesh,273097,6092451.0,0.04482547336039305
2021-03-19,Mizoram,4445,245225.0,0.018126210622897338
2021-03-19,Nagaland,12225,134721.0,0.09074309127752912
2021-03-19,Odisha,338599,8736689.0,0.03875598639255672
2021-03-19,Punjab,207888,5528559.0,0.03760256515305344
2021-03-19,Puducherry,40262,652339.0,0.06171944341822273
2021-03-19,Rajasthan,324503,6595443.0,0.04920109232996176
2021-03-19,Sikkim,6199,81376.0,0.07617725127801808
2021-03-19,Telangana,302360,9482649.0,0.03188560496122972
2021-03-19,Tamil Nadu,864450,18630686.0,0.046399257654817436
2021-03-19,Tripura,33451,631809.0,0.05294479819059241
2021-03-19,Uttar Pradesh,606609,33315662.0,0.01820792274816571
2021-03-19,Uttarakhand,98228,2610397.0,0.037629525317413405
2021-03-19,West Bengal,579826,8915211.0,0.06503783253138933
2021-03-20,Andaman and Nicobar Islands,5038,302566.0,0.01665091252817567
2021-03-20,Andhra Pradesh,893366,14705188.0,0.060751756454932776
2021-03-20,Arunachal Pradesh,16842,411693.0,0.0409091240317421
2021-03-20,Assam,217951,7102521.0,0.030686428100670172
2021-03-20,Bihar,263443,23114123.0,0.011397490616451249
2021-03-20,Chandigarh,24220,289955.0,0.08353020296252867
2021-03-20,Chhattisgarh,323153,5408167.0,0.059752777604685656
2021-03-20,Delhi,647161,13742763.0,0.047091039844025545
2021-03-20,Dadra and Nagar Haveli and Daman and Diu,3453,72410.0,0.047686783593426325
2021-03-20,Goa,56525,524230.0,0.10782480972092402
2021-03-20,Gujarat,285429,12661933.0,0.02254229271312682
2021-03-20,Himachal Pradesh,60537,1195423.0,0.05064065188640339
2021-03-20,Haryana,278961,6028808.0,0.04627133589260099
2021-03-20,Jharkhand,121179,5752962.0,0.021063758112777383
2021-03-20,Jammu and Kashmir,128389,5717093.0,0.02245704241648684
2021-03-20,Karnataka,968487,20287369.0,0.04773842285808475
2021-03-20,Kerala,1102354,12617046.0,0.08737021328130214
2021-03-20,Ladakh,9906,110068.0,0.08999890976487263
2021-03-20,Maharashtra,2449147,18218001.0,0.13443555085983364
2021-03-20,Meghalaya,14012,390648.0,0.035868608056357644
2021-03-20,Manipur,29332,568085.0,0.051633118283355484
2021-03-20,Madhya Pradesh,274405,6117146.0,0.04485833753191439
2021-03-20,Mizoram,4446,245679.0,0.018096784828984164
2021-03-20,Nagaland,12225,134822.0,0.09067511237038466
2021-03-20,Odisha,338719,8762607.0,0.038655048663029164
2021-03-20,Punjab,210466,5566330.0,0.037810550218905455
2021-03-20,Puducherry,40322,653684.0,0.06168423886770978
2021-03-20,Rajasthan,324948,6620036.0,0.04908553367383501
2021-03-20,Sikkim,6204,81576.0,0.07605177993527508
2021-03-20,Telangana,302724,9548685.0,0.031703213583859975
2021-03-20,Tamil Nadu,865693,18705851.0,0.04627926310329319
2021-03-20,Tripura,33456,632636.0,0.05288349066445792
2021-03-20,Uttar Pradesh,607050,33450709.0,0.018147597409669255
2021-03-20,Uttarakhand,98311,2621706.0,0.037498865242708374
2021-03-20,West Bengal,580209,8937990.0,0.064914930538074
2021-03-21,Andaman and Nicobar Islands,5039,304391.0,0.01655436593066155
2021-03-21,Andhra Pradesh,893734,14736326.0,0.06064835970648315
2021-03-21,Arunachal Pradesh,16842,411821.0,0.04089640887667215
2021-03-21,Assam,217976,7109925.0,0.030657988656701725
2021-03-21,Bihar,263569,23167654.0,0.011376594280974673
2021-03-21,Chandigarh,24459,292183.0,0.08371123576662572
2021-03-21,Chhattisgarh,324153,5429721.0,0.05969975252872109
2021-03-21,Delhi,647984,13822477.0,0.04687900728646537
2021-03-21,Dadra and Nagar Haveli and Daman and Diu,3463,72410.0,0.04782488606546057
2021-03-21,Goa,56623,525665.0,0.10771689193687996
2021-03-21,Gujarat,287009,12722014.0,0.022560028624398622
2021-03-21,Himachal Pradesh,60678,1200601.0,0.05053968803957351
2021-03-21,Haryana,279828,6052876.0,0.04623058526227863
2021-03-21,Jharkhand,121262,5763067.0,0.021041226832865207
2021-03-21,Jammu and Kashmir,128547,5747468.0,0.022365848752876918
2021-03-21,Karnataka,970202,20389209.0,0.04758409215384471
2021-03-21,Kerala,1104229,12661721.0,0.08721002460881898
2021-03-21,Ladakh,9908,110068.0,0.09001708035032889
2021-03-21,Maharashtra,2479682,18356200.0,0.13508689162244908
2021-03-21,Meghalaya,14012,390648.0,0.035868608056357644
2021-03-21,Manipur,29335,568814.0,0.05157221868660054
2021-03-21,Madhya Pradesh,275727,6140126.0,0.04490575600565851
2021-03-21,Mizoram,4447,246189.0,0.018063357826710372
2021-03-21,Nagaland,12225,134886.0,0.09063208931987012
2021-03-21,Odisha,338817,8788844.0,0.03855080372344759
2021-03-21,Punjab,213110,5603286.0,0.03803303989837392
2021-03-21,Puducherry,40386,654922.0,0.06166535862285891
2021-03-21,Rajasthan,325424,6646073.0,0.04896485488498246
2021-03-21,Sikkim,6206,81749.0,0.07591530171622894
2021-03-21,Telangana,303118,9613583.0,0.03153017974671878
2021-03-21,Tamil Nadu,866982,18781109.0,0.04616244972541291
2021-03-21,Tripura,33461,633540.0,0.05281592322505288
2021-03-21,Uttar Pradesh,607538,33580378.0,0.018092053639181788
2021-03-21,Uttarakhand,98448,2631682.0,0.037408775072368165
2021-03-21,West Bengal,580631,8958655.0,0.06481229604220723
2021-03-22,Andaman and Nicobar Islands,5039,305778.0,0.016479275814479787
2021-03-22,Andhra Pradesh,894044,14771701.0,0.06052410619467589
2021-03-22,Arunachal Pradesh,16842,411947.0,0.0408839001133641
2021-03-22,Assam,218006,7125829.0,0.03059377372092426
2021-03-22,Bihar,263659,23211498.0,0.01135898251806066
2021-03-22,Chandigarh,24667,294023.0,0.08389479734578588
2021-03-22,Chhattisgarh,325678,5465654.0,0.05958628189782961
2021-03-22,Delhi,648872,13889895.0,0.046715399936428606
2021-03-22,Dadra and Nagar Haveli and Daman and Diu,3467,72410.0,0.047880127054274274
2021-03-22,Goa,56708,527106.0,0.10758367387204851
2021-03-22,Gujarat,288649,12781096.0,0.02258405695411411
2021-03-22,Himachal Pradesh,60878,1204942.0,0.050523593666749106
2021-03-22,Haryana,280693,6066772.0,0.04626727360118363
2021-03-22,Jharkhand,121372,5777287.0,0.021008476816194176
2021-03-22,Jammu and Kashmir,128679,5773118.0,0.02228934173872767
2021-03-22,Karnataka,971647,20467387.0,0.04747293828958235
2021-03-22,Kerala,1105468,12696542.0,0.08706843170368751
2021-03-22,Ladakh,9920,110068.0,0.09012610386306646
2021-03-22,Maharashtra,2504327,18462030.0,0.1356474342203972
2021-03-22,Meghalaya,14016,392474.0,0.03571191977048161
2021-03-22,Manipur,29339,569545.0,0.051513049890702226
2021-03-22,Madhya Pradesh,277075,6165931.0,0.04493644187714718
2021-03-22,Mizoram,4448,246527.0,0.018042648472581097
2021-03-22,Nagaland,12225,134968.0,0.0905770256653429
2021-03-22,Odisha,338963,8814159.0,0.03845664685649533
2021-03-22,Punjab,215409,5626458.0,0.03828500985877794
2021-03-22,Puducherry,40433,655441.0,0.06168823738521087
2021-03-22,Rajasthan,326026,6657689.0,0.048969845242095265
2021-03-22,Sikkim,6206,81777.0,0.07588930872983847
2021-03-22,Telangana,303455,9650662.0,0.03144395690160944
2021-03-22,Tamil Nadu,868367,18854356.0,0.046056571754558996
2021-03-22,Tripura,33461,633806.0,0.05279375708024222
2021-03-22,Uttar Pradesh,608076,33715631.0,0.018035432882748063
2021-03-22,Uttarakhand,98552,2643518.0,0.037280623774833384
2021-03-22,West Bengal,580999,8974663.0,0.06473769544327179
2021-03-23,Andaman and Nicobar Islands,5039,307255.0,0.016400058583261462
2021-03-23,Andhra Pradesh,894536,14805335.0,0.0604198419015848
2021-03-23,Arunachal Pradesh,16842,412230.0,0.04085583290881304
2021-03-23,Assam,218058,7140065.0,0.030540058108714695
2021-03-23,Bihar,263770,23266156.0,0.011337068315023763
2021-03-23,Chandigarh,24881,296079.0,0.08403500417118404
2021-03-23,Chhattisgarh,327588,5505273.0,0.059504406048528385
2021-03-23,Delhi,649973,13974132.0,0.04651258482458875
2021-03-23,Dadra and Nagar Haveli and Daman and Diu,3474,72410.0,0.047976798784698245
2021-03-23,Goa,56841,529007.0,0.10744848366845808
2021-03-23,Gujarat,290379,12849797.0,0.02259794454340407
2021-03-23,Himachal Pradesh,61035,1211071.0,0.05039754068919163
2021-03-23,Haryana,281588,6088112.0,0.04625210574312694
2021-03-23,Jharkhand,121502,5791627.0,0.02097890627279692
2021-03-23,Jammu and Kashmir,128836,5800849.0,0.022209852385400828
2021-03-23,Karnataka,973657,20566120.0,0.047342765674808863
2021-03-23,Kerala,1107453,12753967.0,0.08683204214030035
2021-03-23,Ladakh,9929,110068.0,0.09020787149761965
2021-03-23,Maharashtra,2533026,18584463.0,0.13629804638422965
2021-03-23,Meghalaya,14017,393744.0,0.03559927262383681
2021-03-23,Manipur,29352,570546.0,0.05144545750912284
2021-03-23,Madhya Pradesh,278577,6189017.0,0.045011509905369465
2021-03-23,Mizoram,4451,247247.0,0.01800224067430545
2021-03-23,Nagaland,12225,135304.0,0.09035209602081239
2021-03-23,Odisha,339076,8835551.0,0.03837632763366993
2021-03-23,Punjab,217663,5666257.0,0.03841389474568485
2021-03-23,Puducherry,40520,657413.0,0.06163553200195311
2021-03-23,Rajasthan,326506,6692252.0,0.04878865888493141
2021-03-23,Sikkim,6208,81777.0,0.07591376548418259
2021-03-23,Telangana,303867,9718833.0,0.03126579086192756
2021-03-23,Tamil Nadu,869804,18930484.0,0.045947266852765095
2021-03-23,Tripura,33467,634572.0,0.05273948425080212
2021-03-23,Uttar Pradesh,608709,33835134.0,0.017990441533348146
2021-03-23,Uttarakhand,98646,2657619.0,0.037118187369972896
2021-03-23,West Bengal,581403,8992906.0,0.06465129291910757
2021-03-24,Andaman and Nicobar Islands,5041,308812.0,0.0163238475188788
2021-03-24,Andhra Pradesh,895121,14840401.0,0.06031649683859621
2021-03-24,Arunachal Pradesh,16842,412521.0,0.0408270124430029
2021-03-24,Assam,218099,7155821.0,0.030478543272672694
2021-03-24,Bihar,263940,23322388.0,0.01131702293950345
2021-03-24,Chandigarh,25130,298087.0,0.08430424674675514
2021-03-24,Chhattisgarh,329694,5542288.0,0.059486984436752474
2021-03-24,Delhi,651227,14056463.0,0.04632936464884516
2021-03-24,Dadra and Nagar Haveli and Daman and Diu,3485,72410.0,0.04812871150393592
2021-03-24,Goa,56981,530780.0,0.10735332906288858
2021-03-24,Gujarat,292169,12926709.0,0.022601963113736065
2021-03-24,Himachal Pradesh,61301,1216320.0,0.050398743751644305
2021-03-24,Haryana,282569,6107247.0,0.04626781919905974
2021-03-24,Jharkhand,121696,5802842.0,0.020971792787051587
2021-03-24,Jammu and Kashmir,129031,5830758.0,0.022129369800633125
2021-03-24,Karnataka,975955,20674133.0,0.047206574515119934
2021-03-24,Kerala,1109909,12810707.0,0.08663916831444197
2021-03-24,Ladakh,9942,110068.0,0.09032598030308536
2021-03-24,Maharashtra,2564881,18725307.0,0.13697404266856614
2021-03-24,Meghalaya,14019,395112.0,0.0354810787827249
2021-03-24,Manipur,29362,571447.0,0.05138184293556533
2021-03-24,Madhya Pradesh,280289,6214522.0,0.04510226208870127
2021-03-24,Mizoram,4452,247878.0,0.017960448285043448
2021-03-24,Nagaland,12226,135549.0,0.0901961652243838
2021-03-24,Odisha,339246,8861380.0,0.038283653336162085
2021-03-24,Punjab,220276,5703944.0,0.038618191202438173
2021-03-24,Puducherry,40645,659537.0,0.061626565302628965
2021-03-24,Rajasthan,327175,6726815.0,0.04863743093871319
2021-03-24,Sikkim,6210,82162.0,0.07558238601786714
2021-03-24,Telangana,304298,9789113.0,0.031085349612370396
2021-03-24,Tamil Nadu,871440,19011118.0,0.04583844043259318
2021-03-24,Tripura,33476,635381.0,0.05268649833721814
2021-03-24,Uttar Pradesh,609443,33972718.0,0.01793918873373629
2021-03-24,Uttarakhand,98880,2669701.0,0.03703785555011591
2021-03-24,West Bengal,581865,9015071.0,0.06454358484808384
2021-03-25,Andaman and Nicobar Islands,5042,310615.0,0.0162323133139095
2021-03-25,Andhra Pradesh,895879,14875597.0,0.060224742576718095
2021-03-25,Arunachal Pradesh,16842,412761.0,0.040803273565089726
2021-03-25,Assam,218139,7170030.0,0.03042372207647667
2021-03-25,Bihar,264198,23375172.0,0.011302505068198
2021-03-25,Chandigarh,25356,300105.0,0.08449042835007747
2021-03-25,Chhattisgarh,332113,5580898.0,0.059508881903951656
2021-03-25,Delhi,652742,14146299.0,0.04614224540284353
2021-03-25,Dadra and Nagar Haveli and Daman and Diu,3511,72410.0,0.04848777793122497
2021-03-25,Goa,57170,532970.0,0.10726682552488884
2021-03-25,Gujarat,294130,13008414.0,0.022610750242112527
2021-03-25,Himachal Pradesh,61616,1223757.0,0.050349865210168356
2021-03-25,Haryana,283622,6134366.0,0.046234932835764936
2021-03-25,Jharkhand,121974,5814376.0,0.020978003486530627
2021-03-25,Jammu and Kashmir,129203,5858408.0,0.022054285054915943
2021-03-25,Karnataka,978478,20782529.0,0.047081757951594826
2021-03-25,Kerala,1111898,12861734.0,0.08645008519069046
2021-03-25,Ladakh,9948,110068.0,0.09038049205945416
2021-03-25,Maharashtra,2600833,18878754.0,0.13776507708082852
2021-03-25,Meghalaya,14022,396300.0,0.03538228614685844
2021-03-25,Manipur,29367,572332.0,0.051311127108042184
2021-03-25,Madhya Pradesh,282174,6241824.0,0.04520697796028853
2021-03-25,Mizoram,4454,248310.0,0.01793725584954291
2021-03-25,Nagaland,12228,135646.0,0.09014641050970909
2021-03-25,Odisha,339460,8892109.0,0.038175420476739545
2021-03-25,Punjab,222937,5744842.0,0.03880646325869362
2021-03-25,Puducherry,40740,661576.0,0.06158022661039699
2021-03-25,Rajasthan,327890,6756641.0,0.048528551391142434
2021-03-25,Sikkim,6212,82286.0,0.0754927934278006
2021-03-25,Telangana,304791,9845577.0,0.030957149591131123
2021-03-25,Tamil Nadu,873219,19092221.0,0.04573689986094336
2021-03-25,Tripura,33477,636356.0,0.052607345573861174
2021-03-25,Uttar Pradesh,610273,34115701.0,0.01788833241327798
2021-03-25,Uttarakhand,99072,2678962.0,0.03698148760602054
2021-03-25,West Bengal,582381,9038085.0,0.06443632694315223
2021-03-26,Andaman and Nicobar Islands,5043,312378.0,0.016143902579567063
2021-03-26,Andhra Pradesh,896863,14916201.0,0.060126770884892204
2021-03-26,Arunachal Pradesh,16843,413053.0,0.040776849459996656
2021-03-26,Assam,218176,7184142.0,0.03036911018740999
2021-03-26,Bihar,264409,23426834.0,0.011286586996774725
2021-03-26,Chandigarh,25604,302049.0,0.08476770325344564
2021-03-26,Chhattisgarh,334778,5619273.0,0.05957674595984214
2021-03-26,Delhi,654276,14231391.0,0.04597414265408069
2021-03-26,Dadra and Nagar Haveli and Daman and Diu,3528,72410.0,0.04872255213368319
2021-03-26,Goa,57283,535093.0,0.10705241892530831
2021-03-26,Gujarat,296320,13096513.0,0.022625869954849814
2021-03-26,Himachal Pradesh,61967,1231455.0,0.05032014974156587
2021-03-26,Haryana,284944,6162686.0,0.046236981731667
2021-03-26,Jharkhand,122282,5825074.0,0.020992351341802697
2021-03-26,Jammu and Kashmir,129413,5888075.0,0.021978830093027008
2021-03-26,Karnataka,981044,20894800.0,0.04695158604054597
2021-03-26,Kerala,1113723,12913986.0,0.08624161432419085
2021-03-26,Ladakh,9965,110068.0,0.0905349420358324
2021-03-26,Maharashtra,2637735,19035439.0,0.13856969623868406
2021-03-26,Meghalaya,14029,397634.0,0.03528118822837081
2021-03-26,Manipur,29373,573075.0,0.0512550713257427
2021-03-26,Madhya Pradesh,284265,6270328.0,0.045334948985124864
2021-03-26,Mizoram,4460,249029.0,0.01790956073389043
2021-03-26,Nagaland,12229,135648.0,0.09015245340882283
2021-03-26,Odisha,339694,8920771.0,0.038078995638381484
2021-03-26,Punjab,226059,5782674.0,0.03909246829407987
2021-03-26,Puducherry,40836,663740.0,0.0615240907584295
2021-03-26,Rajasthan,328743,6789888.0,0.048416557091957926
2021-03-26,Sikkim,6215,82475.0,0.07535616853591998
2021-03-26,Telangana,305309,9903125.0,0.030829561375828336
2021-03-26,Tamil Nadu,875190,19177274.0,0.045636830344083314
2021-03-26,Tripura,33477,636356.0,0.052607345573861174
2021-03-26,Uttar Pradesh,611301,34260584.0,0.01784269059745158
2021-03-26,Uttarakhand,99258,2692394.0,0.03686607532181397
2021-03-26,West Bengal,583027,9062119.0,0.06433671859749358
2021-03-27,Andaman and Nicobar Islands,5044,314309.0,0.016047901905449732
2021-03-27,Andhra Pradesh,897810,14958897.0,0.06001846259119239
2021-03-27,Arunachal Pradesh,16845,413321.0,0.04075524834208763
2021-03-27,Assam,218222,7193204.0,0.03033724610062498
2021-03-27,Bihar,264604,23485865.0,0.011266521373600675
2021-03-27,Chandigarh,25898,303963.0,0.08520115935163161
2021-03-27,Chhattisgarh,337940,5658850.0,0.05971884746900872
2021-03-27,Delhi,655834,14323094.0,0.04578857054209098
2021-03-27,Dadra and Nagar Haveli and Daman and Diu,3554,72410.0,0.04908161856097224
2021-03-27,Goa,57453,537572.0,0.1068749860483805
2021-03-27,Gujarat,298596,13182148.0,0.022651543587585272
2021-03-27,Himachal Pradesh,62383,1240468.0,0.05028989058968067
2021-03-27,Haryana,286327,6187507.0,0.04627501835553479
2021-03-27,Jharkhand,122622,5835206.0,0.021014168137337398
2021-03-27,Jammu and Kashmir,129684,5918723.0,0.021910807449512334
2021-03-27,Karnataka,983930,21002216.0,0.046848865853012844
2021-03-27,Kerala,1115778,12966274.0,0.086052323126906
2021-03-27,Ladakh,9974,110068.0,0.09061670967038558
2021-03-27,Maharashtra,2673461,19192750.0,0.1392953589245939
2021-03-27,Meghalaya,14031,397634.0,0.03528621797934784
2021-03-27,Manipur,29376,573820.0,0.051193754138928585
2021-03-27,Madhya Pradesh,286407,6297029.0,0.0454828777190005
2021-03-27,Mizoram,4463,249659.0,0.017876383386939785
2021-03-27,Nagaland,12229,135859.0,0.0900124393672852
2021-03-27,Odisha,339904,8949599.0,0.037979802223540964
2021-03-27,Punjab,228864,5810694.0,0.03938668943847327
2021-03-27,Puducherry,40964,665762.0,0.061529495525428
2021-03-27,Rajasthan,329595,6824876.0,0.04829318510695286
2021-03-27,Sikkim,6226,82475.0,0.07548954228554107
2021-03-27,Telangana,305804,9961154.0,0.03069965588324405
2021-03-27,Tamil Nadu,877279,19262447.0,0.045543486764687786
2021-03-27,Tripura,33487,637843.0,0.052500380187601024
2021-03-27,Uttar Pradesh,612351,34400505.0,0.017800639845258086
2021-03-27,Uttarakhand,99515,2699095.0,0.036869765606619996
2021-03-27,West Bengal,583839,9086532.0,0.06425322664356434
2021-03-28,Andaman and Nicobar Islands,5046,315818.0,0.015977556694045304
2021-03-28,Andhra Pradesh,898815,14990039.0,0.05996081798052694
2021-03-28,Arunachal Pradesh,16845,413432.0,0.04074430619787535
2021-03-28,Assam,218270,7198536.0,0.03032144313788248
2021-03-28,Bihar,264955,23550969.0,0.01125028019016967
2021-03-28,Chandigarh,26194,306217.0,0.08554064601246829
2021-03-28,Chhattisgarh,340093,5683536.0,0.05983827673476512
2021-03-28,Delhi,657715,14403030.0,0.045665044091416876
2021-03-28,Dadra and Nagar Haveli and Daman and Diu,3581,72410.0,0.04945449523546472
2021-03-28,Goa,57584,539339.0,0.10676772864561991
2021-03-28,Gujarat,300866,13263977.0,0.022682940418247106
2021-03-28,Himachal Pradesh,62660,1244992.0,0.05032964067238986
2021-03-28,Haryana,287719,6211231.0,0.04632237957338892
2021-03-28,Jharkhand,122936,5846493.0,0.02102730645533998
2021-03-28,Jammu and Kashmir,129993,5950506.0,0.021845705222379407
2021-03-28,Karnataka,987012,21108544.0,0.04675888588052307
2021-03-28,Kerala,1117994,13013503.0,0.08591030408952915
2021-03-28,Ladakh,9974,110068.0,0.09061670967038558
2021-03-28,Maharashtra,2713875,19358341.0,0.14019150711313536
2021-03-28,Meghalaya,14032,400173.0,0.03506483445909644
2021-03-28,Manipur,29385,574525.0,0.05114659936469257
2021-03-28,Madhya Pradesh,288683,6322512.0,0.04565954165053384
2021-03-28,Mizoram,4465,251064.0,0.017784309976739
2021-03-28,Nagaland,12230,135936.0,0.0899688088512241
2021-03-28,Odisha,340194,8975095.0,0.03790422274081778
2021-03-28,Punjab,231734,5848083.0,0.03962563458829158
2021-03-28,Puducherry,41101,667782.0,0.0615485293104636
2021-03-28,Rajasthan,330676,6858264.0,0.048215700066372484
2021-03-28,Sikkim,6227,82729.0,0.07526985700298565
2021-03-28,Telangana,306339,10019096.0,0.030575513000374484
2021-03-28,Tamil Nadu,879473,19347797.0,0.04545597620235523
2021-03-28,Tripura,33487,637843.0,0.052500380187601024
2021-03-28,Uttar Pradesh,613798,34546987.0,0.017767048686474454
2021-03-28,Uttarakhand,99881,2714881.0,0.036790194487345856
2021-03-28,West Bengal,584666,9113077.0,0.06415681553003448
2021-03-29,Andaman and Nicobar Islands,5052,317137.0,0.015930023932874435
2021-03-29,Andhra Pradesh,899812,15021364.0,0.05990215003111568
2021-03-29,Arunachal Pradesh,16845,413554.0,0.040732286472866905
2021-03-29,Assam,218310,7205649.0,0.030297062762840655
2021-03-29,Bihar,265194,23621031.0,0.011227028998014523
2021-03-29,Chandigarh,26468,308086.0,0.08591107677726349
2021-03-29,Chhattisgarh,341516,5691819.0,0.0600012052386065
2021-03-29,Delhi,659619,14471835.0,0.04557949976627014
2021-03-29,Dadra and Nagar Haveli and Daman and Diu,3597,72410.0,0.049675459190719515
2021-03-29,Goa,57712,540796.0,0.10671676565655071
2021-03-29,Gujarat,303118,13334810.0,0.02273133250492508
2021-03-29,Himachal Pradesh,62981,1247696.0,0.05047784075608161
2021-03-29,Haryana,288714,6224800.0,0.04638124919676134
2021-03-29,Jharkhand,123091,5855874.0,0.021020090254674197
2021-03-29,Jammu and Kashmir,130228,5980072.0,0.021776995327146564
2021-03-29,Karnataka,989804,21195741.0,0.0466982494266183
2021-03-29,Kerala,1119543,13050880.0,0.0857829510347195
2021-03-29,Ladakh,10007,110068.0,0.09091652433041393
2021-03-29,Maharashtra,2745518,19495189.0,0.140830540293813
2021-03-29,Meghalaya,14034,400173.0,0.035069832297531314
2021-03-29,Manipur,29391,574884.0,0.05112509654121527
2021-03-29,Madhya Pradesh,291006,6345761.0,0.04585832967866266
2021-03-29,Mizoram,4465,251302.0,0.017767467031698913
2021-03-29,Nagaland,12233,135981.0,0.08996109750626925
2021-03-29,Odisha,340402,9001450.0,0.037816351809986166
2021-03-29,Punjab,234602,5870655.0,0.039961810053563016
2021-03-29,Puducherry,41226,669246.0,0.06160066701930232
2021-03-29,Rajasthan,331578,6869625.0,0.04826726349691577
2021-03-29,Sikkim,6227,82757.0,0.07524439020264147
2021-03-29,Telangana,306742,10053026.0,0.030512404921662392
2021-03-29,Tamil Nadu,881752,19428501.0,0.04538445863630962
2021-03-29,Tripura,33490,637843.0,0.05250508353936627
2021-03-29,Uttar Pradesh,615078,34666170.0,0.01774288881638785
2021-03-29,Uttarakhand,99990,2719648.0,0.03676578733718481
2021-03-29,West Bengal,585305,9131193.0,0.06409951032685433
2021-03-30,Andaman and Nicobar Islands,5081,318382.0,0.015958816767279557
2021-03-30,Andhra Pradesh,900805,15052215.0,0.05984534502064978
2021-03-30,Arunachal Pradesh,16845,413804.0,0.04070767803114518
2021-03-30,Assam,218363,7218433.0,0.030250748327233904
2021-03-30,Bihar,265268,23650955.0,0.011215953013313839
2021-03-30,Chandigarh,26733,309840.0,0.08628001549186677
2021-03-30,Chhattisgarh,344624,5719388.0,0.06025539795516583
2021-03-30,Delhi,660611,14508592.0,0.045532399008808025
2021-03-30,Dadra and Nagar Haveli and Daman and Diu,3609,72410.0,0.049841182157160616
2021-03-30,Goa,57839,542300.0,0.10665498801401438
2021-03-30,Gujarat,305338,13406686.0,0.022775054178191388
2021-03-30,Himachal Pradesh,63320,1253169.0,0.050527901663702184
2021-03-30,Haryana,289694,6233290.0,0.04647529635232758
2021-03-30,Jharkhand,123509,5867300.0,0.02105039796840114
